timestamp,remote_addr,request_method,request,response_status,body_bytes_sent,request_time,host,upstream_status,upstream_response_time,upstream_cache_status,http_x_forwarded_for,http_referrer,http_user_agent
2026-07-08T05:22:14+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?type_id=229&st=40&text_name= HTTP/2.0,200,3245,0.122,personweb.kku.ac.th,200,0.122,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:14+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?st=40&text_name=&type_id=229 HTTP/2.0,200,3245,0.078,personweb.kku.ac.th,200,0.078,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:15+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=&st=40&type_id=229 HTTP/2.0,200,3245,0.075,personweb.kku.ac.th,200,0.075,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:18+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?type_id=229&text_name=&st=40 HTTP/2.0,200,3245,1.431,personweb.kku.ac.th,200,1.430,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:19+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?st=40&text_name=&type_id=229 HTTP/2.0,200,3245,1.219,personweb.kku.ac.th,200,1.219,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:21+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?st=40&text_name=&type_id=229&0_3b6d474df2ad213d0748e470ca95e32d13b91046fdafa9739d054c4744d6c26c=value_0_3b6d474df2ad213d0748e470ca95e32d13b91046fdafa9739d054c4744d6c26c&1_42f25adecf47629878e89e31b2073d1af009c9c76f4140a06313af5e5950eabc=value_1_42f25adecf47629878e89e31b2073d1af009c9c76f4140a06313af5e5950eabc&2_085b2a38876eeddc33e3fbf612912d3d52a45c37cee95cf42cd3099d0a3fd8cb=value_2_085b2a38876eeddc33e3fbf612912d3d52a45c37cee95cf42cd3099d0a3fd8cb HTTP/2.0,200,3245,1.073,personweb.kku.ac.th,200,1.074,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:21+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=&st=40&type_id=229&0_3b6d474df2ad213d0748e470ca95e32d13b91046fdafa9739d054c4744d6c26c=value_0_3b6d474df2ad213d0748e470ca95e32d13b91046fdafa9739d054c4744d6c26c&1_42f25adecf47629878e89e31b2073d1af009c9c76f4140a06313af5e5950eabc=value_1_42f25adecf47629878e89e31b2073d1af009c9c76f4140a06313af5e5950eabc&2_085b2a38876eeddc33e3fbf612912d3d52a45c37cee95cf42cd3099d0a3fd8cb=value_2_085b2a38876eeddc33e3fbf612912d3d52a45c37cee95cf42cd3099d0a3fd8cb HTTP/2.0,200,3245,0.071,personweb.kku.ac.th,200,0.070,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:22+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?st=40&type_id=229&text_name=&0_3b6d474df2ad213d0748e470ca95e32d13b91046fdafa9739d054c4744d6c26c=value_0_3b6d474df2ad213d0748e470ca95e32d13b91046fdafa9739d054c4744d6c26c&1_42f25adecf47629878e89e31b2073d1af009c9c76f4140a06313af5e5950eabc=value_1_42f25adecf47629878e89e31b2073d1af009c9c76f4140a06313af5e5950eabc&2_085b2a38876eeddc33e3fbf612912d3d52a45c37cee95cf42cd3099d0a3fd8cb=value_2_085b2a38876eeddc33e3fbf612912d3d52a45c37cee95cf42cd3099d0a3fd8cb HTTP/2.0,200,3245,0.017,personweb.kku.ac.th,200,0.018,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:23+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=&type_id=229&st=40&0_3b6d474df2ad213d0748e470ca95e32d13b91046fdafa9739d054c4744d6c26c=value_0_3b6d474df2ad213d0748e470ca95e32d13b91046fdafa9739d054c4744d6c26c&1_42f25adecf47629878e89e31b2073d1af009c9c76f4140a06313af5e5950eabc=value_1_42f25adecf47629878e89e31b2073d1af009c9c76f4140a06313af5e5950eabc&2_085b2a38876eeddc33e3fbf612912d3d52a45c37cee95cf42cd3099d0a3fd8cb=value_2_085b2a38876eeddc33e3fbf612912d3d52a45c37cee95cf42cd3099d0a3fd8cb HTTP/2.0,200,3245,0.064,personweb.kku.ac.th,200,0.064,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:24+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=&type_id=229&st=40&0_3b6d474df2ad213d0748e470ca95e32d13b91046fdafa9739d054c4744d6c26c=value_0_3b6d474df2ad213d0748e470ca95e32d13b91046fdafa9739d054c4744d6c26c&1_42f25adecf47629878e89e31b2073d1af009c9c76f4140a06313af5e5950eabc=value_1_42f25adecf47629878e89e31b2073d1af009c9c76f4140a06313af5e5950eabc&2_085b2a38876eeddc33e3fbf612912d3d52a45c37cee95cf42cd3099d0a3fd8cb=value_2_085b2a38876eeddc33e3fbf612912d3d52a45c37cee95cf42cd3099d0a3fd8cb HTTP/2.0,200,3245,0.077,personweb.kku.ac.th,200,0.077,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:26+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=&st=40&type_id=229&0_3b6d474df2ad213d0748e470ca95e32d13b91046fdafa9739d054c4744d6c26c=0_..%2F..%2F..%2F..%2F_%3Cscript%3Efoo%3C%2Fscript%3E_%27--%3B%60&1_42f25adecf47629878e89e31b2073d1af009c9c76f4140a06313af5e5950eabc=1_..%2F..%2F..%2F..%2F_%3Cscript%3Efoo%3C%2Fscript%3E_%27--%3B%60&2_085b2a38876eeddc33e3fbf612912d3d52a45c37cee95cf42cd3099d0a3fd8cb=2_..%2F..%2F..%2F..%2F_%3Cscript%3Efoo%3C%2Fscript%3E_%27--%3B%60 HTTP/2.0,200,3245,1.026,personweb.kku.ac.th,200,1.026,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:26+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=&type_id=229&st=40&0_3b6d474df2ad213d0748e470ca95e32d13b91046fdafa9739d054c4744d6c26c=0_..%2F..%2F..%2F..%2F_%3Cscript%3Efoo%3C%2Fscript%3E_%27--%3B%60&1_42f25adecf47629878e89e31b2073d1af009c9c76f4140a06313af5e5950eabc=1_..%2F..%2F..%2F..%2F_%3Cscript%3Efoo%3C%2Fscript%3E_%27--%3B%60&2_085b2a38876eeddc33e3fbf612912d3d52a45c37cee95cf42cd3099d0a3fd8cb=2_..%2F..%2F..%2F..%2F_%3Cscript%3Efoo%3C%2Fscript%3E_%27--%3B%60 HTTP/2.0,200,3245,0.018,personweb.kku.ac.th,200,0.017,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:28+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=&st=40&type_id=229&0_3b6d474df2ad213d0748e470ca95e32d13b91046fdafa9739d054c4744d6c26c=0_..%2F..%2F..%2F..%2F_%3Cscript%3Efoo%3C%2Fscript%3E_%27--%3B%60&1_42f25adecf47629878e89e31b2073d1af009c9c76f4140a06313af5e5950eabc=1_..%2F..%2F..%2F..%2F_%3Cscript%3Efoo%3C%2Fscript%3E_%27--%3B%60&2_085b2a38876eeddc33e3fbf612912d3d52a45c37cee95cf42cd3099d0a3fd8cb=2_..%2F..%2F..%2F..%2F_%3Cscript%3Efoo%3C%2Fscript%3E_%27--%3B%60 HTTP/2.0,200,3245,0.388,personweb.kku.ac.th,200,0.388,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:29+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?st=40&type_id=229&text_name=&0_3b6d474df2ad213d0748e470ca95e32d13b91046fdafa9739d054c4744d6c26c=0_..%2F..%2F..%2F..%2F_%3Cscript%3Efoo%3C%2Fscript%3E_%27--%3B%60&1_42f25adecf47629878e89e31b2073d1af009c9c76f4140a06313af5e5950eabc=1_..%2F..%2F..%2F..%2F_%3Cscript%3Efoo%3C%2Fscript%3E_%27--%3B%60&2_085b2a38876eeddc33e3fbf612912d3d52a45c37cee95cf42cd3099d0a3fd8cb=2_..%2F..%2F..%2F..%2F_%3Cscript%3Efoo%3C%2Fscript%3E_%27--%3B%60 HTTP/2.0,200,3245,0.234,personweb.kku.ac.th,200,0.234,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:30+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?st=40&text_name=&type_id=229&0_3b6d474df2ad213d0748e470ca95e32d13b91046fdafa9739d054c4744d6c26c=0_..%2F..%2F..%2F..%2F_%3Cscript%3Efoo%3C%2Fscript%3E_%27--%3B%60&1_42f25adecf47629878e89e31b2073d1af009c9c76f4140a06313af5e5950eabc=1_..%2F..%2F..%2F..%2F_%3Cscript%3Efoo%3C%2Fscript%3E_%27--%3B%60&2_085b2a38876eeddc33e3fbf612912d3d52a45c37cee95cf42cd3099d0a3fd8cb=2_..%2F..%2F..%2F..%2F_%3Cscript%3Efoo%3C%2Fscript%3E_%27--%3B%60 HTTP/2.0,200,3245,0.236,personweb.kku.ac.th,200,0.236,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:31+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?st=40&type_id=229&text_name= HTTP/2.0,200,3245,0.023,personweb.kku.ac.th,200,0.024,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:32+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=&type_id=229&st=40 HTTP/2.0,200,3245,0.072,personweb.kku.ac.th,200,0.072,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:33+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=&st=40&type_id=229 HTTP/2.0,200,3245,0.239,personweb.kku.ac.th,200,0.239,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:34+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4&st=40&type_id=229 HTTP/2.0,200,2572,0.023,personweb.kku.ac.th,200,0.023,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:35+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_namescnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4&st=40&type_id=229 HTTP/2.0,200,2576,0.079,personweb.kku.ac.th,200,0.079,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:37+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4%00&st=40&type_id=229 HTTP/2.0,200,2575,1.219,personweb.kku.ac.th,200,1.219,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:38+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_namescnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4%00&st=40&type_id=229 HTTP/2.0,200,2578,0.018,personweb.kku.ac.th,200,0.019,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:40+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4&type_id=229 HTTP/2.0,200,2535,1.275,personweb.kku.ac.th,200,1.275,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:40+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4&type_id=229 HTTP/2.0,200,2535,0.066,personweb.kku.ac.th,200,0.066,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:41+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4%00&type_id=229 HTTP/2.0,200,2535,0.23,personweb.kku.ac.th,200,0.230,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:42+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4%00&type_id=229 HTTP/2.0,200,2535,0.07,personweb.kku.ac.th,200,0.070,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:43+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4 HTTP/2.0,200,2530,0.238,personweb.kku.ac.th,200,0.238,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:44+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=229scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4 HTTP/2.0,200,2530,0.076,personweb.kku.ac.th,200,0.076,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:45+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4%00 HTTP/2.0,200,2530,0.235,personweb.kku.ac.th,200,0.235,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:46+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=229scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4%00 HTTP/2.0,200,2530,0.082,personweb.kku.ac.th,200,0.082,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:47+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4_ca93e6f89fd51362f35694966e896444%28%29%5C%22%26%251%27-%3B%22%27%60--%29&st=40&type_id=229 HTTP/2.0,200,2619,0.075,personweb.kku.ac.th,200,0.075,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:49+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_namescnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4_ca93e6f89fd51362f35694966e896444%28%29%5C%22%26%251%27-%3B%22%27%60--%29&st=40&type_id=229 HTTP/2.0,200,2622,0.301,personweb.kku.ac.th,200,0.301,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:49+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4_ca93e6f89fd51362f35694966e896444%28%29%5C%22%26%251%27-%3B%22%27%60--%29%00&st=40&type_id=229 HTTP/2.0,200,2621,0.08,personweb.kku.ac.th,200,0.080,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:50+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_namescnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4_ca93e6f89fd51362f35694966e896444%28%29%5C%22%26%251%27-%3B%22%27%60--%29%00&st=40&type_id=229 HTTP/2.0,200,2624,0.094,personweb.kku.ac.th,200,0.094,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:52+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4_ca93e6f89fd51362f35694966e896444%28%29%5C%22%26%251%27-%3B%22%27%60--%29&type_id=229 HTTP/2.0,200,2535,1.226,personweb.kku.ac.th,200,1.226,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:53+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4_ca93e6f89fd51362f35694966e896444%28%29%5C%22%26%251%27-%3B%22%27%60--%29&type_id=229 HTTP/2.0,200,2535,0.07,personweb.kku.ac.th,200,0.070,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:54+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4_ca93e6f89fd51362f35694966e896444%28%29%5C%22%26%251%27-%3B%22%27%60--%29%00&type_id=229 HTTP/2.0,200,2535,0.023,personweb.kku.ac.th,200,0.023,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:55+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4_ca93e6f89fd51362f35694966e896444%28%29%5C%22%26%251%27-%3B%22%27%60--%29%00&type_id=229 HTTP/2.0,200,2535,0.073,personweb.kku.ac.th,200,0.074,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:57+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4_ca93e6f89fd51362f35694966e896444%28%29%5C%22%26%251%27-%3B%22%27%60--%29 HTTP/2.0,200,2530,1.289,personweb.kku.ac.th,200,1.289,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:22:57+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=229scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4_ca93e6f89fd51362f35694966e896444%28%29%5C%22%26%251%27-%3B%22%27%60--%29 HTTP/2.0,200,2530,0.066,personweb.kku.ac.th,200,0.066,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:00+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4_ca93e6f89fd51362f35694966e896444%28%29%5C%22%26%251%27-%3B%22%27%60--%29%00 HTTP/2.0,200,2530,1.543,personweb.kku.ac.th,200,1.543,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:00+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=229scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4_ca93e6f89fd51362f35694966e896444%28%29%5C%22%26%251%27-%3B%22%27%60--%29%00 HTTP/2.0,200,2530,0.098,personweb.kku.ac.th,200,0.098,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:01+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=&st=40&type_id=229 HTTP/2.0,200,3245,0.046,personweb.kku.ac.th,200,0.046,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:04+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4&st=40&type_id=229 HTTP/2.0,200,2572,1.431,personweb.kku.ac.th,200,1.432,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:04+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_namescnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4&st=40&type_id=229 HTTP/2.0,200,2576,0.098,personweb.kku.ac.th,200,0.099,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:06+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4%00&st=40&type_id=229 HTTP/2.0,200,2575,0.54,personweb.kku.ac.th,200,0.540,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:06+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_namescnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4%00&st=40&type_id=229 HTTP/2.0,200,2578,0.404,personweb.kku.ac.th,200,0.404,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:07+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4&type_id=229 HTTP/2.0,200,2535,0.04,personweb.kku.ac.th,200,0.040,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:08+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4&type_id=229 HTTP/2.0,200,2535,0.084,personweb.kku.ac.th,200,0.084,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:09+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4%00&type_id=229 HTTP/2.0,200,2535,0.079,personweb.kku.ac.th,200,0.078,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:10+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4%00&type_id=229 HTTP/2.0,200,2535,0.104,personweb.kku.ac.th,200,0.104,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:11+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4 HTTP/2.0,200,2530,0.037,personweb.kku.ac.th,200,0.037,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:12+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=229scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4 HTTP/2.0,200,2530,0.319,personweb.kku.ac.th,200,0.320,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:13+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4%00 HTTP/2.0,200,2530,0.041,personweb.kku.ac.th,200,0.041,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:14+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=229scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4%00 HTTP/2.0,200,2530,0.082,personweb.kku.ac.th,200,0.083,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:15+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4_ca93e6f89fd51362f35694966e896444%28%29%5C%22%26%251%27-%3B%22%27%60--%29&st=40&type_id=229 HTTP/2.0,200,2619,0.107,personweb.kku.ac.th,200,0.107,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:17+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_namescnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4_ca93e6f89fd51362f35694966e896444%28%29%5C%22%26%251%27-%3B%22%27%60--%29&st=40&type_id=229 HTTP/2.0,200,2622,1.226,personweb.kku.ac.th,200,1.226,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:19+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4_ca93e6f89fd51362f35694966e896444%28%29%5C%22%26%251%27-%3B%22%27%60--%29%00&st=40&type_id=229 HTTP/2.0,200,2621,1.435,personweb.kku.ac.th,200,1.435,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:19+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_namescnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4_ca93e6f89fd51362f35694966e896444%28%29%5C%22%26%251%27-%3B%22%27%60--%29%00&st=40&type_id=229 HTTP/2.0,200,2624,0.074,personweb.kku.ac.th,200,0.073,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:20+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4_ca93e6f89fd51362f35694966e896444%28%29%5C%22%26%251%27-%3B%22%27%60--%29&type_id=229 HTTP/2.0,200,2535,0.034,personweb.kku.ac.th,200,0.034,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:21+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4_ca93e6f89fd51362f35694966e896444%28%29%5C%22%26%251%27-%3B%22%27%60--%29&type_id=229 HTTP/2.0,200,2535,0.026,personweb.kku.ac.th,200,0.026,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:23+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4_ca93e6f89fd51362f35694966e896444%28%29%5C%22%26%251%27-%3B%22%27%60--%29%00&type_id=229 HTTP/2.0,200,2535,1.018,personweb.kku.ac.th,200,1.018,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:24+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4_ca93e6f89fd51362f35694966e896444%28%29%5C%22%26%251%27-%3B%22%27%60--%29%00&type_id=229 HTTP/2.0,200,2535,0.016,personweb.kku.ac.th,200,0.017,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:25+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4_ca93e6f89fd51362f35694966e896444%28%29%5C%22%26%251%27-%3B%22%27%60--%29 HTTP/2.0,200,2530,0.071,personweb.kku.ac.th,200,0.071,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:26+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=229scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4_ca93e6f89fd51362f35694966e896444%28%29%5C%22%26%251%27-%3B%22%27%60--%29 HTTP/2.0,200,2530,0.017,personweb.kku.ac.th,200,0.017,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:27+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4_ca93e6f89fd51362f35694966e896444%28%29%5C%22%26%251%27-%3B%22%27%60--%29%00 HTTP/2.0,200,2530,0.228,personweb.kku.ac.th,200,0.228,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:28+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=229scnr_engine_sink_tracer_36b54d1da746d564380fe032a79ea7a4_ca93e6f89fd51362f35694966e896444%28%29%5C%22%26%251%27-%3B%22%27%60--%29%00 HTTP/2.0,200,2530,0.016,personweb.kku.ac.th,200,0.017,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:23:30+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,3523,1.232,personweb.kku.ac.th,200,1.233,,,,UT-Dorkbot/1.3
2026-07-08T05:23:30+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2575,0.227,personweb.kku.ac.th,200,0.227,,,,UT-Dorkbot/1.3
